id,sentence,aux_head,aux,level,sub,sup,inf
40751,"Et saada heaks breikijaks, peab väga palju treenima.",treenima,pidama,kl9,saada peab palju treenima .,1,0
40754,Breigiga võib tegelda kõrge vanuseni.,tegelema,võima,kl9,Breigiga võib tegelda vanuseni .,0,1
40756,Varem pidid breikijad oma harrastuse eest rohkem maksma.,maksma,pidama,kl9,Varem pidid breikijad harrastuse rohkem maksma .,1,0
40775,Kas vanemad peaksid sundima last mõne harrastusega tegelema?,sundima,pidama,kl9,Kas vanemad peaksid sundima tegelema ?,1,0
40778,Kas vanemad peaksid keelama lapsel mõne harrastusega tegeleda?,keelama,pidama,kl9,Kas vanemad peaksid keelama lapsel tegeleda ?,1,0
40802,"Mulle öeldi, et saab käia saunas, aga tegelikult oli ainult võimalus käia duši all.",käima,saama,kl9,", et saab käia saunas võimalus",0,1
40817,Kas neid saaks asendada mõne pehmema või viisakama sõnaga?,asendama,saama,kl9,Kas neid saaks asendada sõnaga ?,0,1
40820,"Ma võiksin öelda, et ma väldin teda.",ütlema,võima,kl9,Ma võiksin öelda väldin .,0,1
40823,Kus võib teda kohata vabal ajal?,kohtama,võima,kl9,Kus võib teda kohata ajal ?,0,1
40836,Mida saab inimese kohta välimuse järgi öelda?,ütlema,saama,kl9,Mida saab inimese välimuse öelda ?,0,1
40837,Mida ei saa inimese kohta välimuse järgi öelda?,ütlema,saama,kl9,Mida ei saa inimese välimuse öelda ?,0,1
40839,Kas inimene saab oma välimust muuta?,muutma,saama,kl9,Kas inimene saab välimust muuta ?,0,1
40841,Kas inimene peaks oma välimust muutma?,muutma,pidama,kl9,Kas inimene peaks välimust muutma ?,1,0
40872,"Õnneks on Karim üsna vabameelse mõtlemisega - Liibanoni peetakse üldiselt kõige euroopalikumaks araabiamaaks, kus naised võivad käia linnas jalutamas isegi põlvini seelikuga ja avalikus rannas trikoo väel päevitamas.",käima,võima,kl9,", kus naised võivad käia jalutamas päevitamas",0,1
40880,"Et tavaliselt tahab Karim teada, millest lehes räägitakse, peab neiu hoidma end majandusteemadega pidevalt kursis.",hoidma,pidama,kl9,tahab peab neiu hoidma end majandusteemadega pidevalt kursis .,1,0
40884,Grete peab harjuma kadedate pilkudega.,harjuma,pidama,kl9,Grete peab harjuma pilkudega .,1,0
40887,Küllap peavad mõned Grete ja Karimi suhtest kuulnud inimesed tüdruku motiiviks mehe kapitali.,kuulma,pidama,kl9,Küllap peavad suhtest kuulnud inimesed kapitali .,0,0
40931,Kuidas võiks seda laulu illustreerida?,illustreerima,võima,kl9,Kuidas võiks laulu illustreerida ?,0,1
40977,"Veel sai näitusel kuulata mannekeeni haiget ja tervet südant, maadelda sumoülikonnas, käia peeglilabürindis.",kuulama,saama,kl9,Veel sai näitusel kuulata haiget maadelda käia .,0,1
40993,"Kultuurimaja ees platsil tegutsesid noored, seal sai teha kriidigrafitit ja osaleda hamburgeri võidusöömisel.",tegema,saama,kl9,", seal sai teha kriidigrafitit",0,1
40995,"Kolmeks päevaks saabus Helsingist Haapsallu 1871. aastal valmistatud aurulaev, millega sai sõitu proovida.",proovima,saama,kl9,", millega sai sõitu proovida",0,1
41051,"Külm iseenesest psüühikale ei mõju, külma eest saab alati ja igasuguste vahenditega varjuda.",varjuma,saama,kl9,", külma saab alati vahenditega varjuda",0,1
41056,"Selline steriilsus on nagu miniatuurne AIDS - antikehad kaovad ära ja kui tagasi tullakse, peab kõik haigused läbi põdema.",põdema,pidama,kl9,"tullakse , peab haigused läbi põdema",1,0
41061,"Ei, sellist asja ei saa juhtuda, Eestis on ju loodus inimsõbralik: puud-põõsad kõik olemas.",juhtuma,saama,kl9,"Ei , asja ei saa juhtuda inimsõbralik .",0,1
41062,"Kui metsa ära eksid ja pead seal ööbima, tuleb lume sisse auk teha ja sinna ennast kerra tõmmata nagu karu.",ööbima,pidama,kl9,ja pead seal ööbima,1,0
41069,"Kui õhutemperatuur on vähemalt -28 kraadi, ei pea põhikooli lapsed Eestis kooli minema.",minema,pidama,kl9,kraadi ei pea lapsed Eestis kooli minema .,1,0
41074,"Kui merejää on 12 sentimeetri paksune, siis ei tohi mandrilt Muhu saarele autoga sõita.",sõitma,tohtima,kl9,paksune siis ei tohi mandrilt saarele autoga sõita .,0,1
41075,Seda vaatlust ei saa teha enne kella 5.00 ega pärast kella 6.00.,tegema,saama,kl9,vaatlust ei saa teha kella kella .,0,1
41091,Alkohoolseid jooke tohib osta õlut ja teisi lahjemaid jooke 16aastaselt ja kangemaid 18aastaselt.,ostma,tohtima,kl9,jooke tohib osta õlut 16aastaselt .,0,1
41101,Autoga sõites ei tohi lubatud sõidukiirust ületada.,lubama,tohtima,kl9,sõites ei tohi lubatud ületada .,0,0
41103,Riigipühadel peab heiskama riigilipu.,heiskama,pidama,kl9,Riigipühadel peab heiskama riigilipu .,1,0
41106,Alaealine ei tohi ilma täiskasvanud saatjata väljas viibida pärast kella 23.00.,viibima,tohtima,kl9,Alaealine ei tohi väljas viibida kella .,0,1
41107,"Enne tuleb inimene uksest välja lasta, siis võib sisse minna.",minema,võima,kl9,", siis võib sisse minna",0,1
41108,Ühissõidukis ei tohi sõita ilma piletita.,sõitma,tohtima,kl9,Ühissõidukis ei tohi sõita piletita .,0,1
41111,Pärast kella ühtteist ei või naabrite rahu rikkuda.,rikkuma,võima,kl9,kella ühtteist ei või naabrite rahu rikkuda .,0,1
41112,Kõik inimesed peavad saama põhihariduse.,saama,pidama,kl9,inimesed peavad saama põhihariduse .,1,0
41113,"Vanematele inimestele, lastega emadele ja rasedatele peab istet pakkuma.",pakkuma,pidama,kl9,inimestele peab istet pakkuma .,1,0
41114,Koolis ei saa vahetunni ajal tantsida.,tantsima,saama,kl9,Koolis ei saa vahetunni tantsida .,0,1
41116,Kas ma võin (tohin) sinu rulluiskudega sõita?,sõitma,võima,kl9,Kas ma võin tohin rulluiskudega sõita ?,0,1
41117,"Ei või (ei tohi), ma ei luba.",võima,tohtima,kl9,Ei või ei tohi ) luba .,0,0
41118,Kas siin võib (tohib) suitsetada ?,suitsetama,võima,kl9,Kas siin võib ( tohib ) suitsetada ?,0,1
41118,Kas siin võib (tohib) suitsetada ?,suitsetama,tohtima,kl9,Kas siin võib ( tohib ) suitsetada ?,0,1
41119,"Ei või (ei tohi), see on ju kool.",võima,tohtima,kl9,Ei või ( ei tohi ) kool .,0,0
41120,Kas siin saab internetti kasutada?,kasutama,saama,kl9,Kas siin saab internetti kasutada ?,0,1
41122,Kas sa saad minuga homme kinno tulla?,tulema,saama,kl9,Kas sa saad minuga homme kinno tulla ?,0,1
41124,Õhtupoolikul võib sadama hakata.,sadama,võima,kl9,Õhtupoolikul võib sadama hakata .,1,0
41125,"Teda ei saa usaldada, ta võib valetada.",usaldama,saama,kl9,Teda ei saa usaldada valetada .,0,1
41125,"Teda ei saa usaldada, ta võib valetada.",valetama,võima,kl9,", ta võib valetada",0,1
41130,Kas ma võin akna lahti teha?,tegema,võima,kl9,Kas ma võin akna lahti teha ?,0,1
41139,Kuidas tavainimesed saavad mõjutada seaduste vastuvõtmist?,mõjutama,saama,kl9,Kuidas tavainimesed saavad mõjutada vastuvõtmist ?,0,1
41176,Õpilased ei tohi tundi segada.,segama,tohtima,kl9,Õpilased ei tohi tundi segada .,0,1
41178,"Klassis ja koridoris ei tohi süüa, juua ega nätsu närida.",sööma,tohtima,kl9,Klassis ei tohi süüa juua närida .,0,1
41186,"Kui ma oleksin 25aastane, siis ma ei käiks enam koolis, vaid peaksin juba töötama.",töötama,pidama,kl9,", vaid peaksin juba töötama",1,0
41191,Sa peaksid vähem lobisema.,lobisema,pidama,kl9,Sa peaksid vähem lobisema .,1,0
41192,Sa võiksid vähem laiselda.,laislama,võima,kl9,Sa võiksid vähem laiselda .,0,1
41219,Mida oleks Ann pidanud teisiti tegema?,tegema,pidama,kl9,Mida oleks Ann pidanud teisiti tegema ?,1,0
41220,Mida oleks Rita pidanud teisiti tegema?,tegema,pidama,kl9,Mida oleks Rita pidanud teisiti tegema ?,1,0
41221,Mida oleks klassikaaslased võinud teisiti teha?,tegema,võima,kl9,Mida oleks klassikaaslased võinud teisiti teha ?,0,1
41222,Mida oleks õppealajuhataja võinud teisiti teha?,tegema,võima,kl9,Mida oleks õppealajuhataja võinud teisiti teha ?,0,1
41232,"Sa kuulasid eile kella üheni öösel,nii kõva muusikat, et keegi meie perest ei saanud magama jääda.",jääma,saama,kl9,", et keegi perest ei saanud magama jääda",0,1
41252,"Mina pole seda maha visanud, aga võin ta ju üles võtta.",võtma,võima,kl9,", aga võin ta ju üles võtta",0,1
41258,Raamatukogu kasutamise eeskirjade järgi võite korraga kaasa võtta ainult kaks raamatut.,võtma,võima,kl9,kasutamise võite korraga kaasa võtta raamatut .,0,1
41260,"Mul on vaja kindlasti need kõik võtta, võibolla saate mulle teha erandi.",tegema,saama,kl9,", võibolla saate mulle teha erandi",0,1
41274,Nii lihtsa ülesandega ka ei saa hakkama?,hakkama,saama,kl9,ülesandega ka ei saa hakkama ?,1,0
41283,"Aga anna siia, ma vaatan, ehk saab seda veel parandada.",parandama,saama,kl9,", ehk saab seda veel parandada",0,1
41286,Mõnikord võib ta teisi inimesi ka mõnitada või pilgata.,mõnitama,võima,kl9,Mõnikord võib ta inimesi ka mõnitada pilgata .,0,1
41287,"Alistuvalt käituv inimene teeb seda, mida teised tahavad, kuigi ise võib soovida hoopis muud.",soovima,võima,kl9,", kuigi ise võib soovida muud",0,1
41294,"Naine pahandas naabripoisiga, sest oli pidanud eelmisel ööl kõva muusikat kuulama.",kuulama,pidama,kl9,", sest oli pidanud ööl muusikat kuulama",1,0
41334,"Tõsi, Jakob Hurda habemesse pidime natuke pühvlikarvu juurde panema, et tulemus võimsam oleks.",panema,pidama,kl9,", habemesse pidime natuke pühvlikarvu panema võimsam",1,0
41358,Koidula vahakuju on valmistatud 1998. aastal ja seda võib näha Eesti Ühispanga peahoones.,nägema,võima,kl9,ja seda võib näha peahoones,0,1
41370,"Vabanda, et eesti keel ei ole sinu emakeel ja sa võid teha vigu.",tegema,võima,kl9,ja sa võid teha vigu,0,1
41406,Mitu kuud pärast avalduse andmist saab abielluda?,abi_elluma,saama,kl9,kuud andmist saab abielluda ?,0,1
41426,"Omaette õppides saad teha just seda, mida sul vaja on.",tegema,saama,kl9,õppides saad teha seda .,0,1
41427,"Õpi koos sõbraga, siis saad arutada kõiki küsimusi.",arutama,saama,kl9,", siis saad arutada küsimusi",0,1
41439,"Lähme ikka, sa võid ju ratta kelleltki laenata.",laenama,võima,kl9,", sa võid ju ratta kelleltki laenata",0,1
41446,Ma pean järele mõtlema.,mõtlema,pidama,kl9,Ma pean järele mõtlema .,1,0
41449,"Tuleks hea meelega, aga ma pean vanemate käest küsima.",küsima,pidama,kl9,", aga ma pean vanemate küsima",1,0
41476,"Nojah, seal sai lõigata neid radasid, aga kui sa olid tulnd [tulnud] juba sihuksele [sellisele] matkale, siis ikka võtta kõike, mis võtta annab.",lõikama,saama,kl9,"Nojah , seal sai lõigata radasid võtta .",0,1
41482,"No, kuna seltskond oli nii hea ja mul endal oli kaasas lõõtspill ja siis sai seda mängitud ja laulsime ja tegime endale siukest [sellist] väikest pidu seal.",mängi=tud,saama,kl9,ja siis sai seda mängitud laulsime tegime,0,0
41483,Aga mis sellele matkale veel kaasa Peab võtma kindlasti?,võtma,pidama,kl9,Aga mis matkale veel kaasa Peab võtma kindlasti ?,1,0
41491,"Arvutikolledžis saate õppida programmeerimist, arvutigraafikat ja andmeturvet.",õppima,saama,kl9,Arvutikolledžis saate õppida programmeerimist .,0,1
41505,"No, kuna ma elan Eestis, siis pean teadma eesti keelt ja minu koolis ma ei õppinud seda nii palju ja siis läksin eesti kooli.",teadma,pidama,kl9,No elan siis pean teadma keelt õppinud läksin .,1,0
41615,Aga kui palju nad peavad liikuma päevas?,liikuma,pidama,kl9,Aga palju nad peavad liikuma päevas ?,1,0
41637,Kuidas tema eest peab hoolitsema?,hoolitsema,pidama,kl9,Kuidas tema peab hoolitsema ?,1,0
41638,"Teda peab söötma, ta läheb külmkapi juurde, kui tal kõht tühi on.",söötma,pidama,kl9,Teda peab söötma läheb .,1,0
41639,Siis tal peab olema võimalus soojas kohas olla ja umbes kord nädalas peab laskma tal ujuda.,laskma,pidama,kl9,ja kord peab laskma ujuda,1,0
41663,Kuidas ma saan teid aidata?,aitama,saama,kl9,Kuidas ma saan teid aidata ?,0,1
41666,"Kas see tähendab, et teie ei saa helistada või teised ei saa teile helistada?",helistama,saama,kl9,", et teie ei saa helistada helistada",0,1
41666,"Kas see tähendab, et teie ei saa helistada või teised ei saa teile helistada?",helistama,saama,kl9,või teised ei saa teile helistada,0,1
41667,Ma ei saa üldse helistada.,helistama,saama,kl9,Ma ei saa üldse helistada .,0,1
41676,Siis te peate küll oma telefoniga siia tulema.,tulema,pidama,kl9,Siis te peate küll telefoniga siia tulema .,1,0
41677,"Meie meister vaatab, kas saab veel midagi parandada.",parandama,saama,kl9,", kas saab veel midagi parandada",0,1
41678,Kuhu ma pean tulema?,tulema,pidama,kl9,Kuhu ma pean tulema ?,1,0
41687,Kas sa pead taskuraha saamiseks ka midagi tegema?,tegema,pidama,kl9,Kas sa pead saamiseks ka midagi tegema ?,1,0
41695,Saad sa ikkagi raha ja saad osta riide või ei?,ostma,saama,kl9,ja saad osta riide,0,1
41737,Aga kas sinu arvates laps peaks taskuraha kuidagi ära teenima?,teenima,pidama,kl9,Aga kas arvates laps peaks taskuraha kuidagi ära teenima ?,1,0
41739,"Ei, ma ei arva, et ta peaks midagi tegema selleks, et raha ära teenida.",tegema,pidama,kl9,", et ta peaks midagi tegema selleks",1,0
41740,"Ma arvan, et lapse töö on õppimine ja kui õppimine läheb hästi ja kõik on koolis ja kodus korras, siis vanemad võiksid lapsele raha anda, et ta ennast ka täiskasvanuna tunneks ja ennast paremini tunneks.",andma,võima,kl9,", siis vanemad võiksid lapsele raha anda tunneks",0,1
41750,Ma pean selle igal juhul saama.,saama,pidama,kl9,Ma pean selle juhul saama .,1,0
41751,"Kui tahad, võin sinuga pärast tunde kaasa tulla.",tulema,võima,kl9,tahad võin sinuga tunde kaasa tulla .,0,1
41757,Kuidas saan teid aidata?,aitama,saama,kl9,Kuidas saan teid aidata ?,0,1
41781,Aga selle suure saab ju põhimõtteliselt lõigata ka tükkideks.,lõikama,saama,kl9,Aga suure saab ju põhimõtteliselt lõigata tükkideks .,0,1
41813,"Ma tahaks sellist kompaktset väikest, sellist, mida saaks kergesti kaasa võtta igale poole, üheköiteline.",võtma,saama,kl9,", mida saaks kergesti kaasa võtta igale",0,1
41823,"Tere, kuidas saan teid aidata?",aitama,saama,kl9,"Tere , kuidas saan teid aidata ?",0,1
41830,"Ahah, noh, ma usun teile võiks sobida mingi niisuke [niisugune] enam-vähem veekindel dress sellisel juhul, et merele ei lähe, eks ole?",sobima,võima,kl9,usun teile võiks sobida veekindel juhul ?,0,1
41839,Kas selline võiks sobida?,sobima,võima,kl9,Kas selline võiks sobida ?,0,1
41849,"Jah, nad noh kummik üldiselt peaks venima küll.",venima,pidama,kl9,"Jah , nad noh kummik üldiselt peaks venima küll .",1,0
41853,"Et siis ma kardan, et ega fotoaparaadiga te ka mind aidata ei saa, jah?",aitama,saama,kl9,", et ega fotoaparaadiga te ka mind aidata ei saa , jah",0,1
41893,Ja need rahvariided peab ise tegema või need ostetakse teile?,tegema,pidama,kl9,Ja rahvariided peab ise tegema ostetakse ?,1,0
41914,"Te võite esimeses trennis tasuta osaleda ja siis otsustada, kas see teile meeldib ja sobib.",osalema,võima,kl9,Te võite trennis tasuta osaleda otsustada .,0,1
41917,Kas peab tulema oma partneriga?,tulema,pidama,kl9,Kas peab tulema partneriga ?,1,0
41962,"Veel sai näitusel kuulata mannekeeni haiget ja tervet südant ning kopse, maadelda sumoülikonnas ja käia peeglilabürindis.",kuulama,saama,kl9,Veel sai näitusel kuulata haiget maadelda käia .,0,1
41969,"Lossihoovis toimus automess, kultuurimaja sees tegutsesid noored, seal sai teha kriidigrafitit ja osaleda hamburgeri võidusöömisel.",tegema,saama,kl9,", seal sai teha kriidigrafitit",0,1
41971,"Kolmeks päevaks saabus Helsingist Haapsallu tuhande kaheksasaja seitsmekümne esimesel aastal valmistatud aurulaev, millega soovijad said sõitu proovida.",proovima,saama,kl9,soovijad said sõitu proovida,0,1
41982,"Näiteks suusataja väsib ära, jääb teistest maha ja ja istub lumehange ja ja siis selliselt võib ta külmuda.",külmuma,võima,kl9,ja ja siis selliselt võib ta külmuda,0,1
41987,"Kui vanasti rahvatarkus soovitas kindlasti lumega hõõruda, siis meditsiin seda ei soovita, kuna võib vigastada nahka ja seda peetakse ebasoovitavaks.",vigastama,võima,kl9,", kuna võib vigastada nahka peetakse",0,1
41992,"Kui on tuul ja niiske, siis võib olla see külmumine isegi varem ja ja kuiv külm võib isegi vähem tekitada külmumist, aga üldiselt siiski viisteist kraadi võib ka põhjustada kohalikku külmumist.",tekitama,võima,kl9,"tuul , siis võib olla külmumine varem külm võib vähem tekitada külmumist põhjustada .",0,1
41992,"Kui on tuul ja niiske, siis võib olla see külmumine isegi varem ja ja kuiv külm võib isegi vähem tekitada külmumist, aga üldiselt siiski viisteist kraadi võib ka põhjustada kohalikku külmumist.",tekitama,võima,kl9,"tuul , siis võib olla külmumine varem külm võib vähem tekitada külmumist põhjustada .",0,1
41992,"Kui on tuul ja niiske, siis võib olla see külmumine isegi varem ja ja kuiv külm võib isegi vähem tekitada külmumist, aga üldiselt siiski viisteist kraadi võib ka põhjustada kohalikku külmumist.",põhjustama,võima,kl9,", aga üldiselt siiski kraadi võib ka põhjustada külmumist",0,1
41994,"Võib esineda tõsisemat laadi külmumist siis, kui inimene on pikka aega suure külma käes ja siis võivad esineda suured kahjustused ja sellisel korral on muidugi arstiabi väga oluline, et ei teeks sellist esmaabivõtet, et paneb selle jala või käe kuuma vette ja sellisel juhul võib tekkida väga raske kahjustus.",esinema,võima,kl9,Võib esineda külmumist siis külma .,0,1
41994,"Võib esineda tõsisemat laadi külmumist siis, kui inimene on pikka aega suure külma käes ja siis võivad esineda suured kahjustused ja sellisel korral on muidugi arstiabi väga oluline, et ei teeks sellist esmaabivõtet, et paneb selle jala või käe kuuma vette ja sellisel juhul võib tekkida väga raske kahjustus.",esinema,võima,kl9,ja siis võivad esineda kahjustused oluline,0,1
41994,"Võib esineda tõsisemat laadi külmumist siis, kui inimene on pikka aega suure külma käes ja siis võivad esineda suured kahjustused ja sellisel korral on muidugi arstiabi väga oluline, et ei teeks sellist esmaabivõtet, et paneb selle jala või käe kuuma vette ja sellisel juhul võib tekkida väga raske kahjustus.",tekkima,võima,kl9,ja juhul võib tekkida kahjustus,0,1
41995,"Aga kuidas inimene peaks riietuma, et vältida külmumist?",riietuma,pidama,kl9,Aga kuidas inimene peaks riietuma vältida ?,1,0
41997,"Peame arvestama, kas on tuulega tegemist, siis peab olema tuulekindel riietus.",arvestama,pidama,kl9,Peame arvestama tuulega riietus .,1,0
42001,"Päikesepistele me peame mõtlema siis, kui on inimene olnud pikka aega kuuma päikese käes või on ta teinud rasket füüsilist tööd ja tal on seljas paksud riided, mis ei lase hästi higil aurata.",mõtlema,pidama,kl9,Päikesepistele me peame mõtlema siis päikese .,1,0
