id,verb,verb_compound,verb_feats,verb_is_aux,verb_deprel,sup_verb,sup_verb_feats,sup_verb_deprel,sentence,sentence_id
57338,saama,,"ps,aux,past,partic",1,ccomp,hakkama,"ps,ill,sup,main",xcomp,"Kui oleksime tahtnud lahingu käiku tõeliselt edasi anda , oleks kindlasti öeldud , et ah , nad ei ___saanud___ lahingustseenidega ___hakkama___ .",12718279
57342,saama,,"af,ps,sg,aux,ps3,pres,indic",0,parataxis,minema,"ps,ill,sup,main",advcl,"Ehmatasin alguses päris ära : mis siis ___saab___ , kui veel mets peaks põlema ___minema___ , tunnistab Kris .",12718286
57351,pruukima,,"inf,mod",0,xcomp,müüma,"ps,ill,sup,main",advcl,"Seaduse järgi ei ole lubatud alkoholi tänaval ka ___pruukida___ , miks seda siis tänaval ___müüma___ peaks .",12718701
57361,lubama,,"af,impf,imps,main,indic",0,root,minema,"ps,aux,ill,sup",xcomp,Holmen ___lubati___ ___minema___,12750393
57369,saama,,"af,pl,ps,aux,ps1,impf,indic",0,advcl,pidama,"ps,ill,sup,main",xcomp,"Kui ___pidama___ ___saime___ , oli kokpit tossu täis .",12750591
57375,saama,,"af,ps,sg,ps3,impf,main,indic",0,root,võtma,"ps,ill,mod,sup",conj,"Seitsmekordne Eesti meister Olav Sepp ___sai___ tema vastu suure ülekaalu , kuid jättis siis oda ette ja pidi hoopis kaotuse vastu ___võtma___ .",12750920
57379,saama,,"ps,ill,sup,main",0,conj,hakkama,"ps,ill,sup,main",xcomp,"Mees peab seltskonnas olema džentelmen , köögis ___hakkama___ ___saama___ ja voodis ei tohi olla egoist , arvab Top Man 2002 Erik Nurm ( 20 ) .",12751336
57402,üritama,,"ps,aux,past,partic",1,root,pettuma,"ps,ill,mod,sup",conj,"Ka mitu teist firmat on ___üritanud___ venelase trikki järele teha , kuid pidanud ___pettuma___ .",12751953
57406,saama,,"af,ps,sg,mod,ps3,pres,indic",0,acl:relcl,hakkama,"ps,ill,mod,sup",xcomp,"Ameerika kosmoseuuringute agentuuri NASA ja Jaapani sideministeeriumi koostöös on valminud päikeselennuk Pathfinder-Plus , mis 20 kilomeetri kõrgusel iseseisvalt kuni pool aastat ___hakkama___ ___saab___ .",12752052
57421,saama,,"af,ps,sg,aux,ps3,impf,indic",0,csubj,hakkama,"ps,ill,sup,main",xcomp,"Just siis , kui tundus , et Salt Lake City ___sai___ olümpiamängude korraldamisega hiilgavalt ___hakkama___ , näitas karm reaalsus vastupidist - üritades esmaspäeval kümneid tuhandeid külastajaid koju saata , tekkis lennujaamas täielik kaos .",12752891
57433,uskuma,,"af,ps,sg,mod,ps1,pres,indic",0,root,käima,"ps,aux,ill,sup",ccomp,"Kuid ma ___usun___ siiski , et kõik inimesed peaksid elu jooksul ikka aeg-ajalt koolis ___käima___ .",12753395
57434,saama,,"af,ps,sg,aux,ps3,impf,indic",0,root,hakkama,"ps,ill,sup,main",xcomp,"Päris kenakene esimese filmi kohta , ___sai___ noormees õppetooli juhataja Rein Marani sõnul täitsa hästi ___hakkama___ .",12753432
57453,saama,,"af,pl,ps,ps1,main,pres,indic",0,conj,hakkama,"ps,ill,sup,main",xcomp,"Raske on küll , aega tuleb töö ja pere kõrvalt väga täpselt planeerida , aga me ___saame___ ___hakkama___ , kinnitasid SL Õhtulehele kõik noored inimesed , kes pärast pikka vaheaega õppimises on asunud kõrgharidust omandama .",12753982
57455,saama,,"af,ps,sg,mod,ps2,pres,imper",1,conj,hakkama,"ps,ill,mod,sup",xcomp,"Saan lastega piisavalt tegelda , kuid päris ilma lapsehoidjata muidugi ___hakkama___ ei ___saa___ .",12753999
57457,jõudma,,"ps,mod,neg,cond,pres",1,root,käima,"ps,ill,mod,sup",advcl,"Kui peaksin kodu ja õppimise kõrvalt veel tööl ___käima___ , siis ma küll ei ___jõuaks___ .",12754009
57460,mõtlema,,"ps,ill,mod,sup",0,xcomp,analüüsima,"ps,ill,mod,sup",conj,"Kõrgkoolis õppimine harjutab taas sügavuti ___mõtlema___ , ___analüüsima___ , rõhuasetusi õigesti seadma .",12754019
57461,mõtlema,,"ps,ill,mod,sup",0,xcomp,seadma,"ps,aux,ill,sup",conj,"Kõrgkoolis õppimine harjutab taas sügavuti ___mõtlema___ , analüüsima , rõhuasetusi õigesti ___seadma___ .",12754019
57462,saama,,"af,ps,sg,aux,ps3,pres,indic",0,advcl,hakkama,"ps,ill,mod,sup",xcomp,"Ka Katrin on kindel , et ___saab___ ___hakkama___ .",12754026
57475,kibelema,,"ps,aux,past,partic",0,root,leevendama,"ps,ill,mod,sup",xcomp,Ega asjata ___kibelnud___ Tallinnas võimu juurde oma rahalist kitsikust ___leevendama___ .,12754822
57483,saama,,"af,ps,sg,ps1,main,pres,indic",0,root,hakkama,"ps,aux,ill,sup",xcomp,"Kodus ___saan___ ___hakkama___ , ent sellel erialal töötada ...",12777432
57489,saama,,"af,pl,ps,ps1,impf,main,indic",0,conj,hakkama,"ps,ill,sup,main",xcomp,"Esimesel poolajal tegi meile palju pahandust Laletin , teisel ___saime___ temaga paremini ___hakkama___ .",12777494
57491,lubama,,"af,aux,impf,imps,indic",0,root,jäädvustama,"ps,aux,ill,sup",xcomp,Cavagnoud ' pere palvel ___lubati___ talitust ___jäädvustama___ ainult kaks uudistefotograafi ja üks kaameramees .,12777553
57496,mõtlema,,"ps,sup,abes,main",0,advcl,sadama,"ps,ill,sup,main",ccomp,"Filmis on seega uhke , kui näeme suurt värvilist plahvatust , ___mõtlemata___ , et pärast plahvatust peaks ka kive alla ___sadama___ või lööklaine tekkima , toob Taska näite filmilikust mõttemaailmast .",12777666
57512,pingutama,,"ps,ill,mod,sup",0,advcl,suhtlema,"ps,aux,ill,sup",conj,"Muudatusel oleks seegi hea külg , et sunniks kandidaati rohkem ___pingutama___ , rohkem valijatega ___suhtlema___ , rohkem mõtlema ja rohkem ütlema .",12777884
57513,pingutama,,"ps,ill,mod,sup",0,advcl,mõtlema,"ps,aux,ill,sup",conj,"Muudatusel oleks seegi hea külg , et sunniks kandidaati rohkem ___pingutama___ , rohkem valijatega suhtlema , rohkem ___mõtlema___ ja rohkem ütlema .",12777884
57514,pingutama,,"ps,ill,mod,sup",0,advcl,ütlema,"ps,aux,ill,sup",conj,"Muudatusel oleks seegi hea külg , et sunniks kandidaati rohkem ___pingutama___ , rohkem valijatega suhtlema , rohkem mõtlema ja rohkem ___ütlema___ .",12777884
57517,ootama,,"af,mod,imps,pres,indic",0,acl,astuma,"ps,aux,ill,sup",xcomp,"Rakvere Gümnaasiumi õpilasomavalitsus korraldab 4. veebruaril kooli aulas filmifestivali , kuhu ___oodatakse___ oma amatöörfilmidega üles ___astuma___ maakonna kõiki koolinoortest filmitegijaid .",12812671
57540,mõtlema,,"pl,ps,neg,ps2,main,pres,imper",0,root,sõitma,"ps,ill,sup,main",ccomp,"___Mõelge___ , et homme ei pea te 300 kilomeetrit ___sõitma___ ! »",12813950
57541,lootma,,"af,ps,sg,ps1,main,pres,indic",0,conj,kihutama,"ps,aux,ill,sup",ccomp,"« Samas , Austraalia ralli on selle hooaja viimane ja ma ___loodan___ , et ei pea seal enam ___kihutama___ , » manas ta näole naeratuse .",12814153
57548,trügima,,"af,ps,sg,ps2,main,pres,imper",0,conj,tooma,"ps,ill,sup,main",xcomp,Kuid « Grease » hoiab välisega siiski kinni 1959. aastas ega ___trügi___ lavale ___tooma___ tänaseid kultusaksessuaare .,12814887
57549,saama,,"ps,sg,mod,neg,ps2,pres,imper",1,acl,hakkama,"ps,ill,sup,main",xcomp,"» Seda , et muusikalilaval ___hakkama___ ei ___saa___ , Karin ei karda .",12814914
57599,tahtma,,"af,ps,sg,ps3,main,pres,indic",0,root,saama,"ps,aux,ill,sup",parataxis,"Vaatajatele ___tahab___ Henrik öelda aga vaid üht : « Eestlased peavad ükskord ___saama___ aru , et meil pole vaja toota teist « Reliikviat » , « Siin me oleme » või « Mehed ei nuta » .",12877819
57614,teadma,,"inf,mod",1,root,saavutama,"ps,ill,mod,sup",ccomp,"Kunstiajaloost on ___teada___ , et mingi nähtus peab ___saavutama___ absoluutse kõrgpunkti et siis tasahilju hääbuda .",12878606
57631,saama,,"af,ps,sg,ps3,main,pres,indic",0,parataxis,hakkama,"ps,ill,sup,main",xcomp,Endrekson : küll tugevaim nelik ___hakkama___ ___saab___,12922062
57632,saama,,"inf,mod",0,advcl,liikuma,"ps,ill,sup,main",xcomp,"Püüan lihtsalt tutvustada oma nägemust , kuidas paat kiiremini ___liikuma___ ___saada___ .",12922064
57640,saama,,"af,ps,sg,aux,ps1,impf,indic",0,root,hakkama,"ps,ill,sup,main",xcomp,"___Sain___ siin ___hakkama___ ja kui vähegi pakkumisi tuleb , loodan , et jätkan välismaal , » ütles 21aastane Arbet , kelle hooaeg Würzburgi ridades lõppes eelviimase ehk 15. kohaga ning madalamasse liigasse kukkumisega .",12922538
57641,saama,,"inf,main",0,conj,hakkama,"ps,aux,ill,sup",xcomp,Tahaks ikka pikemalt jääda ja paremini ___hakkama___ ___saada___ .,12922540
57646,saama,,"af,ps,sg,aux,ps3,pres,indic",0,ccomp,hakkama,"ps,aux,ill,sup",xcomp,"Ridley Scott , kes puutus Bloomiga kokku juba 1999. aasta filmis « Black Hawk Down » , uskus Orlandole rolli pakkudes , et seni peamiselt kõrvalrollides säranud näitleja ___saab___ Baliani kandva rolliga ___hakkama___ küll .",12922875
57657,riskima,,"ps,aux,ill,sup",0,xcomp,katsetama,"ps,ill,mod,sup",conj,"Anu usub , et kui juuksed on kehvad , annab juuksur ikka parimat nõu : « Ma ei hakka kunagi ise millegagi ___riskima___ ega ___katsetama___ .",12923291
57665,saama,,"ps,aux,ill,sup",1,root,saama,"ps,ill,sup,main",conj,"70 kilo kaaluv täiskasvanud inimene peaks toiduga päevas ___saama___ vähemalt 150 grammi süsivesikuid ehk teisisõnu peaks inimene päevas ___saama___ minimaalselt 2 – 2 , 5g süsivesikuid päevas iga oma kehakaalu kilogrammi kohta .",12923793
57687,kartma,,"af,ps,sg,mod,ps1,impf,indic",0,root,ajama,"ps,aux,ill,sup",ccomp,""" ___Kartsin___ algul , et pean kaaslasi taga ___ajama___ , aga olen nad vist juba kätte saanud .",12935495
57690,saama,,"af,pl,ps,ps1,main,pres,indic",0,ccomp,hakkama,"ps,ill,sup,main",xcomp,""" Olen varasematelgi hooaegadel Euroliigas mänginud , ent seekord tundsin hinges erilist värinat - raske oli aimata , kuidas uue meeskonnaga nii kõrgel tasemel ___hakkama___ ___saame___ , "" rääkis Daineko .",12935764
57698,väärima,,"af,ps,mod,cond,pres",0,root,tegema,"ps,aux,ill,sup",parataxis,"Tõnu Tamme arvates ___vääriks___ see asi katsetamist : "" Riik peaks ___tegema___ korraliku katse - näiteks võtma ühe kooli , kus paralleelklassidest üks saab päevas klaasi apelsinimahla , teine astelpajumarjamahla .",12936304
57712,ootama,,"imps,main,past,partic",1,acl:relcl,võtma,"ps,ill,sup,main",xcomp,"Täna korraldab Oleviste kogudus Oleviste kirikus kodututele jõulupeokontserdi , millest on ___oodatud___ osa ___võtma___ ka linnarahvas .",13024625
57718,saama,,"af,ps,sg,ps2,main,pres,imper",1,advcl,hakkama,"ps,aux,ill,sup",xcomp,"Kriisisituatsioonis võinuks rivist langenud lennujuhte asendada sõjaväelased , kuid Vene õhujõudude staabi teatel on selline variant ebatõenäoline , kuna sõjaväe lennujuhid ei ___saa___ ___hakkama___ inglise keelega .",13024722
57728,mõtlema,,"af,ps,sg,mod,ps1,impf,indic",0,root,võitma,"ps,ill,sup,main",conj,"Nüüd ___mõtlesin___ : Martin , sina oled vanem ja oled kogenum , ja sina pead ___võitma___ !",13025158
57731,otsustama,,"aux,inf",1,root,sõitma,"ps,aux,ill,sup",conj,"Kuid tänavu ei saanud teisiti ___otsustada___ , pidin Austraaliasse ___sõitma___ , » nentis tennisist Maret Ani , kes 24. detsembri hilisõhtul maandus Sydneys .",13025319
57736,lootma,,"af,ps,sg,mod,ps3,pres,indic",0,root,rahuldama,"ps,ill,mod,sup",ccomp,"Kanal 2 programmijuht Olle Mirme ___loodab___ , et nende vana-aastaõhtukava peaks ___rahuldama___ erisuguseid nõudmisi .",13025451
57766,saama,,"inf,mod",0,xcomp,hakkama,"ps,aux,ill,sup",xcomp,"Treenerina end praegu ette ei kujuta , tahaksin proovida ka mõnel muul elualal ___hakkama___ ___saada___ . »",13032901
57789,saama,,"af,ps,sg,ps3,impf,main,indic",0,root,hakkama,"ps,ill,sup,main",xcomp,Ühe kõmulisima linateosega ___sai___ ___hakkama___ dokumentalist Michael Moore .,13033982
57826,saama,,"aux,inf",0,advcl,käima,"ps,aux,ill,sup",xcomp,"See sai loodud nats üle kolme aasta tagasi ja algperioodil pidi päris kõvasti vaeva nägema , et asi ___käima___ ___saada___ ja üles töötada .",13035030
57832,saama,,"af,pl,ps,mod,ps3,pres,indic",0,ccomp,hakkama,"ps,ill,mod,sup",xcomp,"Eeldan , et neli politseiprefektuuri ___saavad___ regionaalse juhtimise tasandil edukalt ___hakkama___ .",13036098
57836,saama,,"af,ps,sg,mod,ps3,pres,indic",0,ccomp,hakkama,"ps,aux,ill,sup",xcomp,"Minu küsimuse peale , et kuhu oleksin ma pidanud siis pöörduma , teatas ta , et iga kirurg ___saab___ sellega ___hakkama___ .",13036434
57849,unustama,,"af,ps,sg,mod,ps1,pres,indic",0,conj,seisma,"ps,aux,ill,sup",xcomp,"Poes mõtlen , et mõnikord teen , aga millegipärast ___unustan___ nad pikaks ajaks kappi ___seisma___ .",13036998
57853,rebima,,"af,ps,sg,ps2,impf,main,indic",0,conj,tantsima,"ps,aux,ill,sup",xcomp,"Ainsana tundsid end hästi kontvõõrad , isukest neil oli ja teineteise võidu ___rebisid___ meest ___tantsima___ .",13037253
57856,nägema,,"inf,mod",1,root,olema,"ps,ill,mod,sup",xcomp,Rannas pidavat ___näha___ ___olema___ palju Briti sõjaväelasi .,13037351
57863,mõtlema,,"imps,main,past,partic",0,acl,säästma,"ps,ill,sup,main",xcomp,"Mittesuitsetajaid passiivse suitsetamise ohtudest ___säästma___ ___mõeldud___ tubakakeeld on tekitanud meelepaha paljudes iirlastes , kelle arust on sigaret kõrtsis õlle juures osa igipõlisest tavast .",13120582
57884,saama,,"ps,aux,ill,sup",1,csubj,võitma,"ps,ill,mod,sup",conj,Action'it saab küllaga ja ei puudu ka romantika Peter Parker peab jagu ___saama___ kaheksajalgsest kurikaelast ja tagasi ___võitma___ oma armastatu Mary Jane Watsoni südame .,13121026
57943,kartma,,"ps,ill,sup,main",0,xcomp,kahtlustama,"ps,ill,mod,sup",conj,"Kui neid rahustama hakata , hakkavad nad veelgi enam ___kartma___ ja ___kahtlustama___ , et midagi on ikka vist halvasti , » teab kogenud stjuardess .",13127766
57966,otsustama,,"aux,inf",0,xcomp,taluma,"ps,ill,mod,sup",ccomp,"« Just Bayern palus mul varem ___otsustada___ , et väravavaht ei peaks teadmatusekoormat ___taluma___ , » selgitas Klinsmann .",13150374
57969,kibelema,,"af,ps,sg,ps3,main,pres,indic",0,ccomp,nägema,"ps,ill,sup,main",xcomp,"Seda arvas ta küll , et plikatirts ___kibeleb___ kiiremini ilmavalgust ___nägema___ .",13150747
57974,saama,,"af,ps,sg,mod,ps3,pres,indic",0,ccomp,hakkama,"ps,ill,mod,sup",xcomp,"Yleisradio peadirektor Mikael Jungner kinnitab , et Yle ___saab___ lauluvõistluse korraldamisega raudselt ___hakkama___ .",13150999
57982,pelgama,,"af,pl,ps,ps3,main,pres,indic",0,root,looma,"ps,ill,mod,sup",xcomp,"« Loomulikult inimesed ___pelgavad___ ___looma___ , keda siinmail pole varem nähtud , aga ega seda saa paanikaks nimetada . »",13151207
57986,saama,,"ps,neg,cond,main,pres",0,root,hakkama,"ps,aux,ill,sup",xcomp,"Mehega ___saaks___ veel ___hakkama___ , aga kui karu tuleb , siis …",13151226
58012,jõudma,,"ps,aux,ill,sup",1,acl:relcl,jääma,"ps,ill,sup,main",conj,"Hiina saatis eile teele kosmoselaeva Chang'e 1 , mis peab ___jõudma___ Kuu juurde novembri algul ja ___jääma___ aastaks tiirlema Maa kaaslase orbiidile .",13201164
58033,saama,,"af,ps,sg,ps3,main,pres,indic",0,advcl,hakkama,"ps,aux,ill,sup",xcomp,"Tegu oli Ira esimese sõiduga Ameerikasse ja seda rohkem muretses naine , kuidas ta ___hakkama___ ___saab___ .",13202347
58035,saama,,"af,pl,ps,aux,ps1,pres,indic",0,acl:relcl,hakkama,"ps,aux,ill,sup",xcomp,"Olime sellega mõne nädala Saaremaal ja rohkem polnud enam vajagi : tulin mandrile tagasi ja rääkisingi juba saaremaa keeles , "" naerab Saaremäe , kes on varem osalenud sellistes kodumaistes seriaalides nagu "" Armastuse kahurid "" , "" Me ___saame___ ___hakkama___ "" , "" Õnne 13 "" ja "" Hajameelselt abielus "" .",13202524
58052,saama,,"ps,neg,cond,main,pres",1,parataxis,hakkama,"ps,aux,ill,sup",xcomp,"Merike tänab õnne , et aianduspisiku on pärinud ka tema teinepool – üksi ta selle kõigega ___hakkama___ ei ___saaks___ .",13203390
58083,kiirustama,,"ps,sg,aux,neg,ps2,pres,imper",1,root,kuulutama,"ps,ill,mod,sup",xcomp,Samas ei ___kiirusta___ ta ___kuulutama___ hooaega lõppenuks .,13263545
58104,lubama,,"ps,neg,cond,main,pres",0,acl:relcl,takistama,"ps,ill,sup,main",advcl,"Tahame resolutsiooni , mis ___lubaks___ viivitamatut rünnakut , juhul kui Iraak peaks ___takistama___ inspektorite tegevust .",13322554
58113,jõudma,,"af,ps,sg,mod,ps3,impf,indic",0,root,segama,"ps,ill,mod,sup",xcomp,"Kaitsja ___jõudis___ mind viimasel hetkel ___segama___ , tiris särgist .",13322894
58120,suutma,,"ps,aux,neg,pres,indic",1,root,viima,"ps,aux,ill,sup",advcl,"Kumbki ei ___suuda___ unustada 1999. aastat , mil politsei pidi perekonna ___viima___ ohutusse majja , sest Beckhamitele oli tulnud ähvardusi röövida nende poeg Brooklyn ja nõuda tema eest lunaraha .",13322988
58124,saama,,"af,ps,sg,mod,ps3,impf,indic",0,root,hakkama,"ps,ill,mod,sup",xcomp,Pealegi ___sai___ soojendusbänd The Crash Soomest publiku üleskütmisega suurepäraselt ___hakkama___ .,13323019
58132,saama,,"inf,mod",0,advcl,minema,"ps,ill,sup,main",xcomp,"Mitte ei taipa , miks linnavalitsus eesotsas keskkonnaametnikega ei leia võtteid , kuidas tülitekitajat kesklinnast ___minema___ ___saada___ .",13323117
58137,saama,,"ps,neg,main,pres,indic",1,root,hakkama,"ps,ill,mod,sup",xcomp,"Kui enamasti asjad , mis kõike teha lubavad , ei ___saa___ millegagi ___hakkama___ , siis Rate.ee lubab palju ja teeb ka palju korraga .",13323150
58139,otsustama,,"af,ps,sg,ps3,impf,main,indic",0,root,sulgema,"ps,ill,mod,sup",parataxis,Kohus ___otsustas___ : Taylor peab oma lehe ___sulgema___ .,13323185
58146,mõtlema,,"ps,mod,neg,impf,indic",1,root,lahkuma,"ps,ill,mod,sup",ccomp,""" Ma pole sekunditki ___mõelnud___ , et äkki peaksin ametist ___lahkuma___ .",13401250
58148,saama,,"af,ps,sg,aux,ps3,pres,indic",0,ccomp,võitma,"ps,ill,sup,main",conj,"Ma ei mõtle paaniliselt , mis minust ___saab___ või et just nüüd peame tingimata ___võitma___ või et kui me ei võida , siis mind vallandatakse .",13401299
58153,saama,,"ps,neg,cond,main,pres",0,root,kindlustama,"ps,ill,mod,sup",advcl,"Kui Real peaks endale Euroliiga koha ___kindlustama___ ka Hispaania meistrivõistluste kaudu , ___saaks___ Rytas selle pääsme endale .",13401362
58154,lootma,,"af,ps,sg,ps3,main,pres,indic",0,conj,püsima,"ps,aux,ill,sup",xcomp,Itaalia klubi asub seitse vooru enne põhiturniiri lõppu kodustel meistrivõistlustel 18 meeskonna seas 14. kohal ning ___loodab___ McFadgonist abi võitluses liigasse ___püsima___ jäämise eest .,13401370
58155,saama,,"af,pl,ps,ps1,impf,main,indic",0,root,hakkama,"ps,ill,mod,sup",xcomp,"___Saime___ ___hakkama___ ja meil on kõik hästi ! "" lisab Kai .",13401459
58158,kibelema,,"af,ps,sg,mod,ps3,impf,indic",0,parataxis,praakima,"ps,ill,mod,sup",xcomp,"Taavi pärast lahvatas kohtunike Rein Rannapi ja Mihkel Raua vahel ilmselt üks staarisaate seni tulisemaid vaidlusi – Raud ___kibeles___ Taavit pikemata välja ___praakima___ , kuid tänu Rannapi kirglikule eestkostele pääses noormees siiski stuudiovooru .",13401513
58173,teadma,,"inf,main",1,advcl,astuma,"ps,ill,mod,sup",ccomp,"Kuigi ammu on ___teada___ , et 1. maist peaks ringhäälingu ( ETV ja Eesti Raadio ) uus juhtkond ametisse ___astuma___ , näib , et riigi meediapoliitilised plaanid on takerdunud riigikogu lõpliku koosseisu taha .",13401936
58192,teadma,,"af,ps,sg,aux,ps2,pres,imper",1,conj,pöörduma,"ps,aux,ill,sup",ccomp,"Olete šokeeritud ning ei ___tea___ , kelle poole peaksite selles olukorras ___pöörduma___ .",13402207
58212,saama,,"af,ps,sg,aux,ps2,pres,indic",0,ccomp,hakkama,"ps,ill,mod,sup",xcomp,"Puhtast solvumisest muidugi , kuna ilgelt viskab siibrisse see oigamine : issand , sul on kolm last , no kuidas sa küll ellu jääd , millest kõigest sa ilma oled jäänud , oh , sa vaeseke , kuidas sa küll ___hakkama___ ___saad___ ...",13435796
58217,saama,,"af,ps,sg,mod,ps3,pres,indic",0,ccomp,hakkama,"ps,ill,sup,main",xcomp,"Raudtee vaadaku ise , kuidas ___hakkama___ ___saab___ .",13435882
58258,kiirustama,,"af,ps,sg,mod,ps3,impf,indic",0,conj,kurtma,"ps,ill,sup,main",xcomp,"Võlgades siplev Venemaa magnaat Vladimir Gussinski teatas , et ei müü oma aktsiaid meediakontsernis Media Most 300 miljoni dollari eest riiklikule monopolile Gazprom , ning ___kiirustas___ Ameerika Ühendriikidesse ___kurtma___ vaba ajakirjanduse ahistamise üle .",13451854
58276,saama,,"ps,mod,past,partic",1,root,hakkama,"ps,aux,ill,sup",xcomp,“ Ka nüüd Sydney lahel oleme mõnes sõidus hästi ___hakkama___ ___saanud___ .,13452240
58284,nägema,,"af,ps,sg,ps1,impf,main,indic",0,conj,rääkima,"ps,ill,sup,main",advcl,"Nii ma siis rääkisin viksi musta mantliga tuttavaga ja ___nägin___ möödujates imestust , miks peab sellise esemega nagu mina ___rääkima___ ? !",13452440
